"","merged.pos","D75046-","D75054-","D75064-","D75066-","D75077-","D75079-","D75150-","D75173-","D75201-","D75211-","D75224-","D75239-","D75240-","D75251-","D75290-","D75292-","D75315-","D75327-","D75338-","D75366-","D75383R","mean"
"194",194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",286,NA,NA,NA,NA,NA,NA,0.00173317265378522,NA,NA,NA,0.00103586689110449,NA,NA,NA,0,0.00165904895842489,0,NA,0.000848176420695505,NA,0,0.000753752132001444
"287",287,NA,NA,NA,NA,NA,NA,2.70189943530302e-05,NA,NA,NA,0.00115859938208033,NA,NA,NA,0,0.001271637013407,0.000209951711106446,NA,0.00235109717868339,NA,0,0.000716900611375742
"288",288,NA,NA,NA,NA,NA,NA,1.3505300830576e-05,NA,NA,NA,0,NA,NA,NA,0,0.000696917230189583,0,NA,0,NA,0,0.00010148893300288
"289",289,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.000378931413414172,NA,NA,NA,0.00149365197908887,0.000837238634757364,0.000209599664640537,NA,0,NA,0,0.000417060241700135
"290",290,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.00125187781672509,NA,NA,NA,0.000740740740740741,0.000986845672519059,0.000209511837418814,NA,0,NA,0,0.000455568009629101
"291",291,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.00145137880986938,NA,NA,NA,0,0.00105777844938314,0,NA,0,NA,0,0.000358451037036074
"292",292,NA,NA,NA,NA,NA,NA,5.39883924956134e-05,NA,NA,NA,0.00108721913505678,NA,NA,NA,0,0.00115519568151147,0,NA,0.00202839756592292,NA,0,0.000617828682140969
"293",293,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.000365363536719035,NA,NA,NA,0,0.000830627501321453,0.000425441395447777,NA,0.000655307994757536,NA,0.000216450216450216,0.000356170092099431
"294",294,NA,NA,NA,NA,NA,NA,6.74918672299988e-05,NA,NA,NA,0.00372415564402209,NA,NA,NA,0,0.00180665541563893,0.0186385737439222,NA,0.0038961038961039,NA,0.0961038961038961,0.0177481252386876
"295",295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",298,NA,NA,NA,NA,NA,NA,1.35481161344515e-05,NA,NA,NA,0.000524383848977452,NA,NA,0,0,0.000983933092549707,NA,0,0.000779423226812159,0,NA,0.000287661035559221
"299",299,NA,NA,NA,NA,NA,NA,5.41976044658826e-05,NA,NA,NA,0.000924092409240924,NA,NA,0,0.00133988387673068,0.0010671840892554,NA,0.00191021967526266,0.00153491941673062,0,NA,0.000853812133960771
"300",300,NA,NA,NA,0.000959692898272553,NA,NA,1.35534412187254e-05,NA,NA,NA,0.000529941706412295,NA,NA,0.00164880461665293,0,0.0011459835126243,NA,0.00184842883548983,0.00147221199852779,0.000886524822695035,NA,0.000945015759099273
"301",301,NA,NA,NA,0.000936329588014981,NA,NA,5.42196437769404e-05,NA,NA,NA,0.00119347566635725,NA,NA,0,0.000400320256204964,0.00106578099439845,NA,0.00091324200913242,0.00109170305676856,0,NA,0.000628341246072618
"302",302,NA,NA,NA,0.000923361034164358,NA,NA,2.71326242674191e-05,NA,NA,NA,0.00094010206822455,NA,NA,0.00165016501650165,0.0016025641025641,0.00117980771644451,NA,0.00091324200913242,0.00181554103122731,0,NA,0.0010057684002807
"303",303,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0.000540906017579446,NA,NA,0,0,0.00088005713994184,NA,0.000903342366757001,0.000358037952022914,0.000837520938023451,NA,0.000391096046036072
"304",304,NA,NA,NA,0.00267857142857143,NA,NA,1.35769951394357e-05,NA,NA,NA,0.000940480988848583,NA,NA,0.00160513643659711,0.000768049155145929,0.00108475095394275,NA,0.000898472596585804,0.0007097232079489,0.00245901639344262,NA,0.00123975312846917
"305",305,NA,NA,NA,0,NA,NA,2.71433030685504e-05,NA,NA,NA,0.000543404428746094,NA,NA,0.00244498777506112,0.000751314800901578,0.00131276239000741,NA,0.0029940119760479,0.00143760782058654,0.00120627261761158,NA,0.00119083390133675
"306",306,NA,NA,0,0,NA,NA,0,NA,NA,NA,0.00187491629837954,NA,NA,0.000600600600600601,0,0.00175356558335282,NA,0.00146412884333821,0.000281135788585887,0.00116076610562972,NA,0.000713511321988678
"307",307,NA,NA,0,0,NA,NA,1.3570546485907e-05,NA,NA,NA,0.00108166576527853,NA,NA,0,0,0.000672663483605476,NA,0,0.000560852495793606,0.000580046403712297,NA,0.000290879869487582
"308",308,NA,NA,0.00393700787401575,0.00183823529411765,NA,NA,6.78665472215436e-05,NA,0.00191754554170662,NA,0.00120837808807734,NA,NA,0.00119260584376863,0,0.00120371962592098,NA,0.00363108206245461,0.00139508928571429,0.00115340253748558,NA,0.00159499388186209
"309",309,NA,NA,0.000983284169124877,0.00122174709835064,NA,NA,0,NA,0,NA,0.000404040404040404,NA,NA,0,0,0.000774789938417558,NA,0.000728332119446468,0.000558035714285714,0,NA,0.000424566313060515
"310",310,NA,NA,0,0,NA,NA,0,NA,0,NA,0.000821917808219178,NA,NA,0,0.000626174076393237,0.0010586893968185,NA,0.000724112961622013,0.000278629144608526,0.000571755288736421,NA,0.000371025334217989
"311",311,NA,NA,0,0,NA,NA,1.35875103604767e-05,NA,0,NA,0.000551116009920088,NA,NA,0,0.000612745098039216,0.000943757522704891,0.00099601593625498,0.000713266761768902,0.000546896363139185,0.000557413600891862,NA,0.000411233233589967
"312",312,NA,NA,0,0,NA,NA,0,NA,0.000895255147717099,NA,0.00101537568900493,NA,NA,0.000579374275782155,0.000305343511450382,0.000917224056670336,0,0,0.00053835800807537,0.000539374325782093,NA,0.000399192084540197
"313",313,NA,NA,0,0,NA,NA,0.00013617670288967,NA,0,NA,0.000297176820208024,NA,NA,0,0,0.000781088808323754,0.0019723865877712,0.000630119722747322,0.000482625482625483,0.000468603561387067,NA,0.000397348140496043
"314",314,NA,0,0,0.00040371417036738,NA,NA,1.3713658804169e-05,NA,0,NA,0.000978792822185971,NA,NA,0.000442673749446658,0.00029940119760479,0.000626419231070394,0.000985221674876847,0.00166759310728182,0.000419463087248322,0.000407497962510187,NA,0.000480345435492041
"315",315,NA,0.00174216027874564,0,0.000796495420151334,NA,NA,4.13183301885493e-05,NA,0.00170502983802217,NA,0.000657786548265088,NA,NA,0.00131118881118881,0.00179533213644524,0.00115874855156431,0,0.00274574409665019,0.000414421881475342,0.000402090872537193,NA,0.000982332058864144
"316",316,NA,0.0155844155844156,0.0155963302752294,0.0181746345318056,NA,NA,0.0216048470518694,NA,0.00920502092050209,NA,0.00418480080348175,NA,NA,0.0104757747708424,0.0114814814814815,0.00825635997729501,0.015,0.00273224043715847,0.0109685430463576,0.00838658146964856,NA,0.0116654638730836
"317",317,NA,0.000865051903114187,0.00645756457564576,0.0051201260338716,NA,NA,NA,NA,0.00162337662337662,NA,0.00302437288738659,NA,NA,0.000438212094653812,0.0039327851269217,0.00208411264896062,0.00195503421309873,0.00271444082519001,0.00412967169110056,0.00198807157057654,NA,0.00286106834949139
"318",318,NA,0.00173160173160173,0.003690036900369,0.00313356835095966,NA,NA,0.0015,NA,0.00223380491437081,NA,0.00107028184088477,NA,NA,0.0013094718463553,0.00196463654223969,0.00120098262214539,0.000927643784786642,0,0.00247167868177137,0.00118717847249703,NA,0.00172468351446011
"319",319,NA,0,0.000921658986175115,0.00156128024980484,NA,NA,NA,NA,0,NA,0.000179340028694405,NA,NA,0.00173988690735102,0.00425402613187481,0.00050067684091457,0.00173460537727667,0.000539374325782093,0.000822537528274727,0.000789889415481833,NA,0.00108693964930251
"320",320,NA,0.00169491525423729,0,0.00115207373271889,NA,NA,NA,NA,0.000668449197860963,NA,0.000362647325475975,NA,NA,0.001723395088324,0.000890207715133531,0.000491344772847532,0.00256629597946963,0,0.00162767039674466,0.00195694716242661,NA,0.00109449555210326
"321",321,NA,0.00253378378378378,0.00361663652802893,0.00648112847884102,NA,NA,NA,NA,0.00598802395209581,NA,0.00592592592592593,NA,NA,0.00390117035110533,0.00326312666864432,0.00449238248187855,0.00338123415046492,0.00211193241816262,0.00445885691122821,0.00581170089112747,NA,0.00433049187844057
"322",322,NA,0.00253164556962025,0.00269541778975741,0.00114242193450114,NA,NA,NA,NA,0.000661813368630046,NA,0.000213857998289136,NA,NA,0.0013009540329575,0.00118343195266272,0.000234571086767845,0.00338123415046492,0.000547345374931582,0.00249843847595253,0.000780944943381492,NA,0.00143100638982638
"323",323,NA,0,0,0,NA,NA,NA,NA,0,NA,0.00561676387988766,NA,NA,0.000846740050804403,0.000585137507314219,0.000239234449760766,0.000831255195344971,0.00053248136315229,0.000611995104039168,0,NA,0.000771967295858623
"324",324,NA,0.00682335102350265,0.00827129859387924,0.00237933378653977,NA,NA,NA,NA,0.00387346675274371,NA,0.00196367206676485,NA,0.0029585798816568,0.00336134453781513,0.0057005700570057,0.00138780948151438,0.00495867768595041,0.00766871165644172,0.00432304971507172,0.00291226792864944,NA,0.00435247178211812
"325",325,NA,0,0.00062111801242236,0.00127064803049555,0,NA,NA,NA,0.00064143681847338,0.002,0,0,0.000783699059561128,0.000715051841258491,0.00128369704749679,0.00220801859384079,0.00163532297628782,0.000394944707740916,0.00186596174778417,0.000574217628481194,NA,0.000874632278990162
"326",326,NA,0.00341491178144565,0.00425273390036452,0.00323866467364225,0.00485908649173955,NA,NA,NA,0.000637348629700446,0.00196656833824975,0.00407885791978246,0.00671140939597315,0.00382848392036753,0.0028030833917309,0.00444868128376231,0.00314503447441635,0.00406834825061025,0.0046583850931677,0.0065319763025976,0.00507757404795487,NA,0.00398257174346908
"327",327,NA,0.00280426247896803,0.001194743130227,0.00269014428955735,0.00574162679425837,NA,NA,NA,0.00125470514429109,0.00382409177820268,0.00066711140760507,0.000944287063267233,0.000757575757575758,0.00375811411001025,0.00156103652825476,0.00224019912881145,0.0024174053182917,0.00229182582123759,0.00149812734082397,0.00223089793641941,NA,0.00224225962673761
"328",328,NA,0.00277315585135885,0.00589622641509434,0.00483208504469679,0.00665399239543726,NA,NA,NA,0.00392596747055524,0.005249343832021,0.00189753320683112,0.00279589934762349,0.00225394440270473,0.0013550135501355,0.00226500566251416,0.00106496272630458,0.00148367952522255,0.00453857791225416,0.00326700326700327,0.00467932837875034,NA,0.00343323243678171
"329",329,NA,0.00332042058660764,0.0047142015321155,0.00505902192242833,0.00856327307326356,NA,NA,NA,0.00450196961170512,0.00608695652173913,0.00258564964447317,0.00371747211895911,0,0.002708192281652,0.0022746659084447,0.00197680548234054,0.0032520325203252,0.00302457466918715,0.00237600237600238,0.00329579785773139,NA,0.00359106475668593
"330",330,NA,0.00161899622234215,0.00287026406429392,0.00330188679245283,0.0018450184501845,NA,NA,NA,0.00326506381715643,0.00391280044717719,0.00404653515427415,0,0.00219298245614035,0.00100536193029491,0.00278323510150622,0.00658889608986822,0.00341296928327645,0.00261682242990654,0.00220555800617556,0.00272331154684096,NA,0.00277435636199315
"331",331,NA,0.00266524520255864,0.000565291124929339,0.00137741046831956,0,NA,NA,NA,0.00147145379635079,0.000550357732526142,0.000503271263210871,0.000920810313075506,0.00145666423889294,0.00033178500331785,0.000325256139209628,0.000435634937922021,0.000484730974309258,0.00332840236686391,0.00189559638378536,0.000536768652710682,NA,0.00105304241237391
"332",332,NA,0.00158646218931782,0.00333148250971682,0.00405770964833183,0.0026857654431513,NA,NA,NA,0.00520080901473563,0.00267236771779797,0.00249003984063745,0.00817438692098093,0.00143472022955524,0.00521172638436482,0.00479769710538941,0.00423039375203384,0.00143061516452074,0.00438756855575868,0.00506219265258895,0.00424966799468791,NA,0.00381272532022308
"333",333,0,0.00177304964539007,0.0017164435290079,0.00236686390532544,0.00286368843069874,0.000680272108843537,0.00172265288544358,NA,0.000575043128234618,0.00106044538706257,0.000992063492063492,0.000641848523748395,0.00152983171851096,0.00119875329657157,0.00143129770992366,0.000972237225883116,0.00188679245283019,0.000984251968503937,0.00222437137330754,0.00158506516379007,0.00178571428571429,0.00139953431154268
"334",334,0.00697471665213601,0.00424778761061947,0.00481099656357388,0.00369058163566578,0.00171526586620926,0.00340367597004765,0.00172413793103448,NA,0.0031618281115263,0.00158227848101266,0.00349475786320519,0.00127877237851662,0.00203045685279188,0.0026359932901989,0.00286578570291355,0.00216825672159584,0.00332383665716999,0.00419132149901381,0.00396902226524685,0.00334036568213783,0.00443655723158829,0.00325231974831021
"335",335,0.00260416666666667,0.00494001411432604,0.0017105713308245,0.00367701132519488,0.0102447353443369,0.00407055630936228,0.000859845227858985,NA,0.00371640937678674,0.00680628272251309,0.00198807157057654,0.00445576066199873,0.00453629032258065,0.00475737392959087,0.00237304224015187,0.00151220565996976,0.000945179584120983,0.00540142401178492,0.00347289214740498,NA,0.00529100529100529,0.00386120199142393
"336",336,0.00604490500863558,0.00491573033707865,0.00680040802448147,0.0198859482380465,0.0090702947845805,0.00536912751677852,0.000860585197934596,NA,0.00478334271243669,0.00513083632632119,0.00740375123395854,0.00444444444444444,0.00552208835341365,0.00591715976331361,0.00375175863686103,0.00473729543496985,0.00377002827521206,0.00660146699266504,0.00441289332310054,0.00355297157622739,0.00262697022767075,0.00578010032040653
"337",337,0.00136612021857923,0.00353549088931194,0.00383982446516731,0.00239125483944432,0.00296861747243427,0.00205233453052848,0.00143781452192667,0.00809716599190283,0.00371747211895911,0.00097323600973236,0.000481695568400771,0.00138121546961326,0.00213068181818182,0.00284252416145537,0.00351906158357771,0.00360936372073837,0.00180261378999549,0.00247383444338725,0.00272397094430993,0.00277998411437649,0.00380710659898477,0.00275863729861942
"338",338,0.00335120643431635,0.00532339632685653,0.00188577586206897,0.00281278127812781,0.000833333333333333,0.00302571860816944,0.000713775874375446,0.00557324840764331,0.00182815356489945,0.00430828147438966,0.000951022349025202,0.000900900900900901,0.00413080895008606,0.00485436893203883,0.00202195262853842,0.00265279053157841,0.00222419928825623,0.00242673137950345,0.00335620525059666,0.00351379489849037,0.00497512437810945,0.00293636050720497
"339",339,0.00328083989501312,0.00571280186964425,0.00344644750795334,0.00708670136197542,0.00572831423895254,0.00346363186541316,0.0077574047954866,0.00544747081712062,0.00364963503649635,0.0056953013763645,0.00190294957183635,0.000878734622144112,0.00268636668905306,0.00364232380258605,0.00374154554612174,0.00336288596759401,0.00353982300884956,0.00418562329390355,0.00451434396388525,0.00370275791624106,0.00182038834951456,0.00405934721410234
