merged.pos,gene,mean.1A,mean.1B,mean.3A
890,Core,0.01054512,0.005832649,0.005578467
891,Core,0.003787394,0.004804681,0.003363731
892,Core,0.002145908,0.001437154,0.002127189
893,Core,0.010642057,0.026266956,0.004589346
894,Core,0.012765379,0.0120307,0.00628192
895,Core,0.003446099,0.003803286,0.003053918
896,Core,0.003849185,0.002102319,0.004058089
897,Core,0.005593778,0.00596902,NA
898,Core,0.001771883,0.0131637,0.004052423
899,Core,0.016719891,0.007462088,0.004553652
900,Core,0.002586706,0.004263365,0.003152671
901,Core,0.004577874,0.006944274,0.003064344
902,Core,0.005298446,0.011138644,0.009710906
903,Core,0.003267584,0.002675772,0.005552296
904,Core,0.002482588,0.001419451,0.001612765
905,Core,0.008290709,0.01468991,NA
906,Core,0.005299882,0.002273667,0.004190721
907,Core,0.002536515,0.008483143,0.002750383
908,Core,0.010828597,0.007686095,0.006758828
909,Core,0.004536065,0.00487802,0.006232061
910,Core,0.001475355,0.001151393,0.003390692
911,Core,0.015037724,0.004043474,0.00546888
912,Core,0.003029303,0.002859726,0.008831587
913,Core,0.002371002,0.001240625,0.002975231
914,Core,0.009638134,NA,0.013860761
915,E1,0.009018283,0.002973922,NA
916,E1,0.003676225,0.001892125,0.003046495
917,E1,0.006189862,0.006661558,0.007340604
918,E1,0.001496938,0.001735516,0.0009975
919,E1,0.003485431,0.005819642,0.004067893
920,E1,0.005638709,0.010651192,0.002030053
921,E1,0.001053619,0.001409306,0.005730882
922,E1,0.004247822,0.005012128,0.001705016
923,E1,0.005545382,0.00250331,0.002280479
924,E1,0.004588265,0.004176867,0.003821513
925,E1,0.003765601,0.003935986,0.004276523
926,E1,0.002417914,0.002973486,0.002185756
927,E1,0.005143874,0.003836816,0.005318382
928,E1,0.004010363,0.004787222,0.003296974
929,E1,NA,0.002214567,0.008587148
930,E1,0.004623038,0.002976411,NA
931,E1,0.017956771,0.008582225,0.002938372
932,E1,0.01136198,0.013980849,NA
933,E1,0.003356156,0.004551885,0.005856895
934,E1,0.002059944,0.001220396,0.001089861
935,E1,0.007670571,0.003452486,0.004866644
936,E1,0.002307178,0.002666772,0.002661929
937,E1,0.002848098,0.001766539,0.002034588
938,E1,0.00360433,0.002849341,0.005955098
939,E1,0.002186645,0.002000803,0.001501153
940,E1,0.005861036,0.006229972,0.005239762
941,E1,0.02134713,0.002990657,0.003712535
942,E1,0.004129105,0.003965997,0.003602413
943,E1,0.003176193,0.004588967,0.004461551
944,E1,0.015225718,0.007250239,0.002646389
945,E1,0.002762872,0.002294558,0.008359965
946,E1,0.003636136,0.003728214,0.004750832
947,E1,0.016635376,0.010672658,0.003081405
948,E1,0.001792275,0.001483564,0.001085336
949,E1,0.006107392,0.007862337,0.003948264
950,E1,0.004782143,0.001957728,0.006129394
951,E1,0.005183819,0.004877505,0.002669212
952,E1,0.001863891,0.003408682,0.001368145
953,E1,0.003226544,0.002263792,0.002227551
954,E1,0.002483463,0.003731023,0.003267624
955,E1,0.00247185,0.005087939,0.003012518
956,E1,0.006960825,0.003288304,0.00363356
957,E1,0.001302879,0.002099833,0.002070846
958,E1,0.003447831,0.004355432,0.003121027
959,E1,0.008525601,0.005796697,0.001551053
960,E1,0.003262566,0.003557496,0.004298817
961,E1,0.002279567,0.002690246,0.001461294
962,E1,0.004951642,0.003127802,0.012980999
963,E1,0.003348688,0.005289184,NA
964,E1,0.002067276,0.00176809,0.002193207
965,E1,0.016968025,0.00795226,0.019164837
966,E1,0.002266204,0.00380947,0.003004834
967,E1,0.002208002,0.002417632,0.002017762
968,E1,0.014667473,0.002773926,NA
969,E1,0.004275491,0.003695291,0.009207458
970,E1,0.002035533,0.000974321,0.003104379
971,E1,0.003498355,0.004951324,0.006882697
972,E1,0.003708716,0.00371488,0.003405551
973,E1,0.001266192,0.001616946,0.001271373
974,E1,0.013001763,NA,0.006684312
975,E1,0.003923994,0.003491578,0.002887861
976,E1,0.004780439,0.00328444,0.004400314
977,E1,0.007151249,0.010618844,0.003406199
978,E1,0.001675595,0.00138674,0.001738578
979,E1,0.004306086,0.004149119,0.003816958
980,E1,0.001659264,0.002031783,0.003027492
981,E1,0.00364807,0.003470287,0.007735234
982,E1,0.003691623,0.00288287,0.003078694
983,E1,0.005236707,0.008193725,0.012334599
984,E1,0.001232141,0.000683506,0.000916598
985,E1,0.005255784,0.004788932,0.00564107
986,E1,0.003437299,0.012797509,0.00202312
987,E1,0.003231388,0.003064728,0.002610202
988,E1,0.003269127,0.002797761,0.002293217
989,E1,0.006074341,0.015274981,0.011371782
990,E1,0.00458613,0.002471632,0.003115307
991,E1,0.003231079,0.003874338,0.003633523
992,E1,0.010377968,0.007398289,0.011643825
993,E1,0.002644057,0.001775898,0.001519025
994,E1,0.003831863,0.004888677,0.010034361
995,E1,0.01313778,0.00355445,NA
996,E1,0.006520197,0.006017481,0.002478348
997,E1,0.002650525,0.003856288,0.005538348
998,E1,0.009139401,0.002209823,0.012884167
999,E1,0.003273004,0.006359842,0.003756649
1000,E1,0.004412386,0.004540996,0.00334626
1001,E1,0.004813326,NA,0.006849278
1002,E1,0.005140706,0.002891665,0.001655208
1003,E1,0.004120203,0.004012784,0.003425155
1004,E1,0.009292827,0.002820956,0.011883512
1005,E1,0.001903417,0.00272198,0.002491315
1006,E1,0.004292551,0.00548833,0.00606545
1007,E1,0.007403298,NA,0.0076813
1008,E1,0.006840958,0.006945484,0.004721313
1009,E1,0.002800838,0.004894524,0.004313049
1010,E1,0.007745974,0.008243346,0.008027145
1011,E1,0.001689302,0.001769261,0.003406148
1012,E1,0.002097736,0.001240846,0.002026026
1013,E1,0.00406371,0.005835307,0.009391087
1014,E1,0.001859609,0.001627113,0.002252171
1015,E1,0.0018849,0.001422956,0.001900272
1016,E1,0.005121674,0.003277643,0.007628855
1017,E1,0.00506649,0.003532121,0.003947572
1018,E1,0.002018602,0.001706907,0.001748951
1019,E1,0.014650901,0.016087483,0.010025894
1020,E1,0.003416572,0.003541191,0.004545526
1021,E1,0.00632275,0.005299657,0.004061186
1022,E1,0.004757232,0.007193434,0.004427902
1023,E1,0.001922205,0.003510613,0.001746463
1024,E1,0.000666551,0.000967168,0.001459641
1025,E1,0.008278892,0.006167198,0.00866967
1026,E1,0.005103972,0.00438786,0.0042855
1027,E1,0.001709215,0.001717384,0.001004639
1028,E1,0.005898789,0.004354261,0.005185878
1029,E1,0.002663567,0.001754627,0.001322021
1030,E1,0.003712015,0.003104835,0.005630811
1031,E1,0.014488211,0.022370202,0.018846216
1032,E1,0.002651461,0.002517861,0.002420831
1033,E1,0.003197452,0.001939231,0.007459348
1034,E1,0.005523249,0.003676756,0.003053431
1035,E1,0.002340107,0.001094075,0.002364826
1036,E1,0.005363846,0.005094466,0.008366416
1037,E1,0.001970805,0.005146698,0.006789845
1038,E1,0.00198386,0.05448589,0.003974536
1039,E1,0.002317863,0.023940314,0.004299964
1040,E1,0.016992735,0.022863119,0.010527928
1041,E1,0.006289508,0.005375492,0.005705616
1042,E1,0.006030307,0.004582203,0.004133938
1043,E1,0.00553238,NA,0.017642898
1044,E1,0.012251054,0.0045765,0.012194068
1045,E1,0.007418718,0.002808225,NA
1046,E1,0.004185514,NA,0.008610457
1047,E1,0.004368457,0.005081103,0.004785281
1048,E1,0.00161858,0.001560002,0.001732137
1049,E1,0.00340994,0.004998182,0.005263255
1050,E1,0.00462789,0.002446427,0.02055432
1051,E1,0.004696755,0.003158831,0.012347423
1052,E1,0.005170401,0.017467604,0.012186425
1053,E1,0.004081207,0.003715569,0.0036407
1054,E1,0.001327105,0.001560458,0.001835261
1055,E1,0.014770809,0.004562035,0.003665115
1056,E1,0.002805741,0.002320664,0.00427591
1057,E1,0.002039919,0.001611299,0.001596832
1058,E1,0.001755,0.001739489,0.00145139
1059,E1,0.002887779,0.002205178,0.004825706
1060,E1,0.005065955,0.005437776,0.005584186
1061,E1,0.004001544,NA,0.005593468
1062,E1,0.002200604,0.001986036,NA
1063,E1,0.003564727,0.003143062,0.001467625
1064,E1,0.007928656,0.008213214,0.008944128
1065,E1,0.00543256,0.001726371,0.000958216
1066,E1,0.004905045,0.005819098,0.004248632
1067,E1,0.003916905,0.007424174,0.002805615
1068,E1,0.006920563,0.00293723,0.007029521
1069,E1,0.00244557,0.00120447,0.001400339
1070,E1,0.006680654,0.004117969,0.007271418
1071,E1,0.001947323,0.001935712,0.001314098
1072,E1,0.001971218,0.001705554,0.002137878
1073,E1,0.005018979,0.003404766,0.004651849
1074,E1,0.003546803,0.002796611,0.003102057
1075,E1,0.002377344,0.001807394,0.001323325
1076,E1,0.011265328,0.014150347,0.005201721
1077,E1,0.002341497,0.001502935,0.000967201
1078,E1,0.004019241,0.005070752,0.003482834
1079,E1,0.004414333,0.009767104,0.006271658
1080,E1,0.003252035,0.00176203,0.002239644
1081,E1,0.003513101,0.002418728,0.005177555
1082,E1,0.006532005,0.012691569,0.007580436
1083,E1,0.003760711,0.002788284,0.00122004
1084,E1,0.001620705,0.002468652,0.003955819
1085,E1,0.00597306,0.007264595,0.002619278
1086,E1,0.003868846,0.003432026,0.006663893
1087,E1,0.004875724,0.001236726,0.007611035
1088,E1,0.003878337,0.002621802,0.002571684
1089,E1,0.001955681,0.005455935,0.00323675
1090,E1,0.00607298,0.004051577,0.003509346
1091,E1,0.017873506,0.015355821,0.008437031
1092,E1,0.003223002,0.005190081,0.007092209
1093,E1,0.003478993,0.004246799,0.003682533
1094,E1,0.006539521,0.00685699,0.003825744
1095,E1,0.005291948,0.004889535,0.002104063
1096,E1,0.014312924,0.001934265,0.001857354
1097,E1,0.01875002,0.004373811,0.009012349
1098,E1,0.001394731,0.005201833,0.002477488
1099,E1,0.004573107,0.004707471,0.003215262
1100,E1,0.005001788,0.003191367,0.013061643
1101,E1,0.001678764,0.001846855,0.004553469
1102,E1,0.002013491,0.001787899,0.00190468
1103,E1,0.006266356,NA,0.00992858
1104,E1,0.006715304,0.003038654,0.002595276
1105,E1,0.001530321,0.001963362,0.001605954
1106,E1,0.011979357,0.011947789,0.010947394
1107,E1,0.006435014,0.004292295,0.002355011
1108,E1,0.004071171,0.002355293,0.000880927
1109,E1,0.005864382,0.003234925,0.004367954
1110,E1,0.001615451,0.013557429,0.002956199
1111,E1,0.004994968,0.00144568,0.001867339
1112,E1,0.003674771,0.011753828,0.001901998
1113,E1,0.002644593,0.003319374,0.003660225
1114,E1,0.005536969,0.002300298,0.00317788
1115,E1,0.008525255,0.004428799,0.004367759
1116,E1,0.001730683,0.002330258,0.002401149
1117,E1,0.002129402,0.002265646,0.00257094
1118,E1,0.008617115,0.010696636,0.006794033
1119,E1,0.002737822,0.002959452,0.00735885
1120,E1,0.003813914,0.005306951,0.001074909
1121,E1,0.019432848,0.021251312,0.011685472
1122,E1,0.001966754,0.001953853,0.001282925
1123,E1,0.004622263,0.004185787,0.004506171
1124,E1,NA,NA,0.007431087
1125,E1,0.004927332,0.001911943,0.002074111
1126,E1,0.003985363,0.004411485,0.004246804
1127,E1,0.003329026,0.00482429,0.008512455
1128,E1,0.002247837,0.001553275,0.001110768
1129,E1,0.003111918,0.003037081,0.004867239
1130,E1,0.012340872,0.016206769,0.002160213
1131,E1,0.004677285,0.008393627,0.001666062
1132,E1,0.004345697,0.003360592,0.004378529
1133,E1,0.003123023,0.003460666,0.014048835
1134,E1,0.001962475,0.00267499,0.004568318
1135,E1,0.003356112,0.003670055,0.002570923
1136,E1,0.012436262,0.004999803,0.016900756
1137,E1,0.000806839,0.001799547,0.000819797
1138,E1,0.004169064,0.003019326,0.002114772
1139,E1,0.007397965,0.005388722,0.003217212
1140,E1,0.002706099,0.001239278,0.001926786
1141,E1,0.001640609,0.001792656,0.002456147
1142,E1,0.002964156,0.002542295,0.005929896
1143,E1,0.008544715,NA,0.002378939
1144,E1,0.001553325,0.003716062,0.003846027
1145,E1,0.014261875,0.005339505,0.014568065
1146,E1,0.004050072,0.002598957,0.002963788
1147,E1,0.002593535,0.001915168,0.002545069
1148,E1,0.00511503,0.009769691,0.009488369
1149,E1,0.007326692,0.002512197,0.003678338
1150,E1,0.001596578,0.004219053,0.001842253
1151,E1,0.008932364,0.009235555,0.005045009
1152,E1,0.003885332,0.015583208,0.010725272
1153,E1,0.004889721,0.004195412,0.004249285
1154,E1,0.007564791,0.001540323,0.00183153
1155,E1,0.003150837,0.003911783,0.004414052
1156,E1,0.002431875,0.002318596,0.002101454
1157,E1,0.014176086,0.007490559,0.016002726
1158,E1,0.00324218,0.003783675,0.003195813
1159,E1,0.003249239,0.00153718,0.001687108
1160,E1,0.004751047,0.006519624,0.011125358
1161,E1,0.002236984,0.002664922,0.002137277
1162,E1,0.002933409,0.001525335,0.00247639
1163,E1,0.004069694,0.010393205,0.003817267
1164,E1,0.002303433,0.003548807,0.001807128
1165,E1,0.004550805,0.003609675,0.00416793
1166,E1,0.009979052,0.000852024,0.002626283
1167,E1,0.002479519,0.003215939,0.002358173
1168,E1,0.002738226,0.003441388,0.003006312
1169,E1,0.00822898,0.010805701,0.007549375
1170,E1,0.001395116,0.002973023,0.001659741
1171,E1,0.00375448,0.003523637,0.003007996
1172,E1,0.002949364,0.007371936,0.003235837
1173,E1,0.002003822,0.001465039,0.001881995
1174,E1,0.001694586,0.001551302,0.001285997
1175,E1,0.003851729,0.004513896,0.005757404
1176,E1,0.001455111,0.002029149,0.001911049
1177,E1,0.006691978,0.005879415,0.005070989
1178,E1,0.006152982,0.007437718,0.011652899
1179,E1,0.008382103,0.009732796,0.013837021
1180,E1,0.003544007,0.004234861,0.003059634
1181,E1,0.004811261,NA,0.0017629
1182,E1,0.004728861,0.003265858,0.004205831
1183,E1,0.001614914,0.001402072,0.00168766
1184,E1,0.006353955,0.004861459,0.006233709
1185,E1,0.002704101,0.00255921,0.001172429
1186,E1,0.002353498,0.001287657,0.001550493
1187,E1,0.002624531,0.005824747,0.005491151
1188,E1,0.005152947,0.00393941,0.002441434
1189,E1,0.000903077,0.000873746,0.003748986
1190,E1,0.015928212,0.018495676,0.011432859
1191,E1,0.002804727,0.002555969,0.008179415
1192,E1,0.006466747,0.005888104,0.005840432
1193,E1,0.00447305,0.020517149,0.001476581
1194,E1,0.00694642,0.004684038,0.005834691
1195,E1,0.002920023,0.003015445,0.00242226
1196,E1,0.02547721,0.005611215,0.002861407
1197,E1,0.000686205,0.001046981,0.000854063
1198,E1,0.003993171,0.005102019,0.004654891
1199,E1,0.012571855,0.013238629,NA
1200,E1,0.003378538,0.002831392,0.002209398
1201,E1,0.005106253,0.006144034,0.003485956
1202,E1,NA,0.003820247,0.003724446
1203,E1,0.004155863,0.004807019,0.001690184
1204,E1,0.001959245,0.00119621,0.001407414
1205,E1,0.018268416,0.009214606,0.006048259
1206,E1,0.001303155,0.001050041,0.002136855
1207,E1,0.004109472,0.003571309,0.08805894
1208,E1,0.014917463,0.0090445,0.004503811
1209,E1,0.004430236,0.009971887,0.001298039
1210,E1,0.004587248,0.003419871,0.086624063
1211,E1,0.00393251,0.004274713,0.00221417
1212,E1,0.006469427,0.015881999,0.003627331
1213,E1,0.006010198,0.005736524,0.004114687
1214,E1,NA,0.004315589,0.001413177
1215,E1,0.005528059,0.005116748,0.003889866
1216,E1,0.002313584,0.001490791,0.00125022
1217,E1,0.007419209,0.00279429,0.004569805
1218,E1,0.006838889,0.010654944,0.006038329
1219,E1,0.005971199,0.004795748,0.004414387
1220,E1,0.007647806,0.003337519,0.002872252
1221,E1,0.005786002,0.004505048,0.004510587
1222,E1,0.000941835,0.003861649,0.002006822
1223,E1,0.017044294,0.022764882,0.010880946
1224,E1,0.001488601,0.001752849,0.001482492
1225,E1,0.001478105,0.002148776,0.00148521
1226,E1,0.006002342,0.00697915,0.00883189
1227,E1,0.003233588,0.002078919,0.002506628
1228,E1,0.001875205,0.002450071,0.001826805
1229,E1,0.006780564,0.006047415,0.009109813
1230,E1,0.003057172,0.005977541,0.001685688
1231,E1,0.006571783,0.007038435,0.00340888
1232,E1,0.007662618,0.00411873,0.007276621
1233,E1,0.004304833,0.002482994,0.002335703
1234,E1,0.003918609,0.004325607,0.003203428
1235,E1,0.00869815,0.02254777,0.011221655
1236,E1,0.003376047,0.001155483,0.000628455
1237,E1,0.00246938,0.004808294,0.007896851
1238,E1,0.001801914,0.002798417,0.003769487
1239,E1,0.006757854,0.00632384,0.004970934
1240,E1,0.002033133,0.001828487,0.001931348
1241,E1,0.012326516,NA,0.002972632
1242,E1,0.005255858,0.00376072,0.001897517
1243,E1,0.004448327,0.003782759,0.004938508
1244,E1,0.008006924,0.007218355,0.002399701
1245,E1,0.002131668,0.002359637,0.002137448
1246,E1,0.004653782,0.005754705,0.003818988
1247,E1,0.013759987,NA,0.006378963
1248,E1,0.001581607,0.002483319,0.005589944
1249,E1,0.007640758,0.004289967,0.001205024
1250,E1,0.008522667,0.003743375,0.005525004
1251,E1,0.005061316,0.004756568,0.005106654
1252,E1,0.003003365,0.002525194,0.001950647
1253,E1,0.010804485,0.003683344,0.008363912
1254,E1,0.005433472,0.004601001,0.003657012
1255,E1,0.004320685,0.003619429,0.003738371
1256,E1,0.018244244,0.008853312,0.001457013
1257,E1,0.003252394,0.003091409,0.003437874
1258,E1,0.001574369,0.002295361,0.002368788
1259,E1,0.015765883,NA,0.002903341
1260,E1,0.004462411,0.005517876,0.004173826
1261,E1,0.001528096,0.001551328,0.002334987
1262,E1,0.017065841,0.008192623,NA
1263,E1,0.005592524,0.0038775,0.002916718
1264,E1,0.00542877,0.004235254,0.004567396
1265,E1,0.003006522,0.004839275,0.002575938
1266,E1,0.004032304,0.003979769,0.003944704
1267,E1,0.002111721,0.00151244,0.002562895
1268,E1,NA,0.014908513,0.002888984
1269,E1,0.001351647,0.001166499,0.002092589
1270,E1,0.001731118,0.001909173,0.001914575
1271,E1,0.006000236,0.007680182,NA
1272,E1,0.002599308,0.003104756,0.002111856
1273,E1,0.002793862,0.002776936,0.002592391
1274,E1,0.006063042,0.009074881,0.007302262
1275,E1,0.001945897,0.001976902,0.002148386
1276,E1,0.003269599,0.003464079,0.003540293
1277,E1,0.013734334,0.01214288,0.00890244
1278,E1,0.003753341,0.002309705,0.001003566
1279,E1,0.002556286,0.004135731,0.005773708
1280,E1,0.002722035,0.009187327,NA
1281,E1,0.004089761,0.004554506,0.00247408
1282,E1,0.002021379,0.001313751,0.001125658
1283,E1,0.007474391,0.008131764,0.008329645
1284,E1,0.002713158,0.002292131,0.001892565
1285,E1,0.001699402,0.001912512,0.002192357
1286,E1,0.013147026,0.009471246,0.005524793
1287,E1,0.0016457,0.001939294,0.001379997
1288,E1,0.004913746,0.004164326,0.004665638
1289,E1,NA,0.017963629,NA
1290,E1,0.002910541,0.002388341,0.002008607
1291,E1,0.003009009,0.003315732,0.002116227
1292,E1,0.012002011,NA,0.003791716
1293,E1,0.003428938,0.003998134,0.004073096
1294,E1,0.003663826,0.003107007,0.003619166
1295,E1,0.001476964,0.001153043,0.001050037
1296,E1,0.002334677,0.002141887,0.002578607
1297,E1,0.003753004,0.002333554,0.002499993
1298,E1,0.011480902,0.005378076,0.003540807
1299,E1,0.002943193,0.002863435,0.002571613
1300,E1,0.001183613,0.001011169,0.000862454
1301,E1,0.001954392,0.001631884,0.001860866
1302,E1,0.001416483,0.001676666,0.001271485
1303,E1,0.006097142,0.005997981,0.005578038
1304,E1,0.010366713,0.011550669,0.007896934
1305,E1,0.003675463,0.003291684,0.003526701
1306,E1,0.00363852,0.003484915,0.003176009
1307,E1,0.001230076,0.001380226,0.001166918
1308,E1,0.006192628,0.005688902,0.006097169
1309,E1,0.003723241,0.003487404,0.003580125
1310,E1,0.001225046,0.001221034,0.001338274
1311,E1,0.005164479,0.004829501,0.004445125
1312,E1,0.003560374,0.003425425,0.003227807
1313,E1,0.000996394,0.001376201,0.000671231
1314,E1,0.005420814,0.005527648,0.004738115
