"","merged.pos","D75046-","D75054-","D75064-","D75066-","D75077-","D75079-","D75150-","D75173-","D75201-","D75211-","D75224-","D75239-","D75240-","D75251-","D75290-","D75292-","D75315-","D75327-","D75338-","D75366-","D75383R","mean"
"194",194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000509554140127388,NA,NA,NA,NA,0.492369477911647,0.128262490678598,NA,NA,NA,0.00106980476063118,0.155552831872751
"265",265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0168525402726146,NA,NA,NA,NA,0.0126123285511588,0.00233754090696587,NA,NA,NA,0,0.00795060243268482
"266",266,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.000192752505782575,NA,NA,NA,NA,0.000364373752415956,0,NA,NA,NA,0,0.000111425251639706
"267",267,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0.000311444010153075,0,NA,NA,NA,0,6.2288802030615e-05
"268",268,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0.000136173818313866,0,NA,NA,NA,0,2.72347636627732e-05
"269",269,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.000187055742611298,NA,NA,NA,NA,5.84863726751667e-05,0.00021505376344086,NA,NA,NA,0,9.21191757454649e-05
"270",270,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.000371747211895911,NA,NA,NA,NA,0.00172830971310059,0,NA,NA,NA,0,0.0004200113849993
"271",271,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0.000734172925961484,0,NA,NA,NA,0,0.000146834585192297
"272",272,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.000359776938298255,NA,NA,NA,NA,0.000406139712060949,0,NA,NA,NA,0,0.000153183330071841
"273",273,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.000178284899269032,NA,NA,NA,NA,0.000956420492348636,0,NA,NA,NA,0,0.000226941078323534
"274",274,NA,NA,NA,NA,NA,NA,0.000778816199376947,NA,NA,NA,0.000177430801987225,NA,NA,NA,NA,0.00155028029621427,0,NA,NA,NA,0,0.000501305459515688
"275",275,NA,NA,NA,NA,NA,NA,0.000742942050520059,NA,NA,NA,0.00017611835153223,NA,NA,NA,NA,0.000218683796897424,0,NA,NA,NA,0,0.000227548839789943
"276",276,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.040481591345315,NA,NA,NA,NA,0.000769739773939582,0,NA,NA,NA,0,0.00825026622385092
"277",277,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.000855724798904672,NA,NA,NA,NA,0.000854757929883139,0.000213174163291409,NA,NA,NA,0,0.000384731378415844
"278",278,NA,NA,NA,NA,NA,NA,0.000705218617771509,NA,NA,NA,0.000508044030482642,NA,NA,NA,NA,0.000316693717588377,0,NA,NA,NA,0,0.000305991273168506
"279",279,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.000672947510094213,NA,NA,NA,NA,0.000313836255933467,0,NA,NA,NA,0,0.000197356753205536
"280",280,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.00163880694854146,NA,NA,NA,NA,0.000603810429219286,0,NA,NA,NA,0,0.000448523475552149
"281",281,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.000158982511923688,NA,NA,NA,NA,0.000399420839782316,0,NA,NA,NA,0,0.000111680670341201
"282",282,NA,NA,NA,NA,NA,NA,0.00248292985723153,NA,NA,NA,0.000156298843388559,NA,NA,NA,NA,0.000331556843578849,0,NA,0,NA,0,0.000495130924033156
"283",283,NA,NA,NA,NA,NA,NA,0.00351288056206089,NA,NA,NA,0.000756315232188776,NA,NA,NA,NA,0.000318854956423156,0.000211640211640212,NA,0.000958772770853308,NA,0,0.000959743955527724
"284",284,NA,NA,NA,NA,NA,NA,0.00670391061452514,NA,NA,NA,0.000448430493273543,NA,NA,NA,NA,0.000609713200290786,0,NA,0.000944287063267233,NA,0,0.00145105689522612
"285",285,NA,NA,NA,NA,NA,NA,0.480512731681968,NA,NA,NA,0.00561635944700461,NA,NA,NA,NA,0.00966620469333584,0.000634517766497462,NA,0.00938967136150235,NA,0.000648929266709929,0.084411402369503
"286",286,NA,NA,NA,NA,NA,NA,2.70808227153941e-05,NA,NA,NA,0.000647416806940308,NA,NA,NA,0,0.000230728663092204,0,NA,0,NA,0,0.000129318041821129
"287",287,NA,NA,NA,NA,NA,NA,1.35094971765151e-05,NA,NA,NA,0.000128733264675592,NA,NA,NA,0.00151400454201363,0.00052619462623738,0.000209951711106446,NA,0.000783699059561128,NA,0,0.000453727528681527
"288",288,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.000126871352448617,NA,NA,NA,0,0.000304901288207943,0.000209687565527364,NA,0,NA,0,9.16371723119891e-05
"289",289,NA,NA,NA,NA,NA,NA,2.700440171748e-05,NA,NA,NA,0.000378931413414172,NA,NA,NA,0,0.000424055931890093,0.000209599664640537,NA,0.00218978102189781,NA,0,0.000461338919080013
"290",290,NA,NA,NA,NA,NA,NA,1.350183624973e-05,NA,NA,NA,0.000375563345017526,NA,NA,NA,0.000740740740740741,0.000422933859651025,0,NA,0.000719424460431655,NA,0,0.00032459489172724
"291",291,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.000846637639090469,NA,NA,NA,0.00141743444365698,0.00033460338704977,0,NA,0,NA,0,0.000371239352828174
"292",292,NA,NA,NA,NA,NA,NA,1.34970981239034e-05,NA,NA,NA,0.000483208504469679,NA,NA,NA,0,0.00041025641025641,0,NA,0,NA,0,0.000129566001835713
"293",293,NA,NA,NA,NA,NA,NA,1.34965516310583e-05,NA,NA,NA,0.000852514919011083,NA,NA,NA,0,0.000916926462497708,0.000212720697723889,NA,0.00131061598951507,NA,0,0.000472324945768401
"294",294,NA,NA,NA,NA,NA,NA,2.69967468919995e-05,NA,NA,NA,0.00218312572235778,NA,NA,NA,0,0.000908736855770479,0.00486223662884927,NA,0.00194805194805195,NA,0.0251082251082251,0.00500533900144951
"295",295,NA,NA,NA,NA,NA,NA,2.70354299309245e-05,NA,NA,NA,0.000525417049783265,NA,NA,NA,0.00070323488045007,0.000898856205478529,0.0238237045860631,NA,0.00197109067017083,NA,NA,0.00465822313697945
"296",296,NA,NA,NA,NA,NA,NA,2.70606700221898e-05,NA,NA,NA,0.000130992926381975,NA,NA,NA,0.000586510263929619,0.000371712666109098,NA,NA,0,NA,NA,0.000223255305288576
"297",297,NA,NA,NA,NA,NA,NA,2.70863241149544e-05,NA,NA,NA,0.000536264914867945,NA,NA,NA,0,0.000383178465370246,NA,NA,0.00468603561387067,NA,NA,0.00112651306364476
"298",298,NA,NA,NA,NA,NA,NA,4.06443484033545e-05,NA,NA,NA,0,NA,NA,0,0.00226551880380607,0.00155989392721295,NA,0.000969932104752667,0.000779423226812159,0,NA,0.0007019265513734
"299",299,NA,NA,NA,NA,NA,NA,2.70988022329413e-05,NA,NA,NA,0.00105610561056106,NA,NA,0.00172711571675302,0.000893255917820456,0.00207373271889401,NA,0.000955109837631328,0.00230237912509593,0.00380228136882129,NA,0.00160463488722625
"300",300,NA,NA,NA,0.00383877159309021,NA,NA,4.06603236561763e-05,NA,NA,NA,0.000264970853206147,NA,NA,0.00164880461665293,0.00289017341040462,0.00136778677313223,NA,0.000924214417744917,0.00257637099742363,0.00620567375886525,NA,0.00219526963824179
"301",301,NA,NA,NA,0.000936329588014981,NA,NA,1.35549109442351e-05,NA,NA,NA,0.000265216814746055,NA,NA,0,0,0.000309820056511178,NA,0.00091324200913242,0.00109170305676856,0.00170940170940171,NA,0.000582140905057682
"302",302,NA,NA,NA,0.000923361034164358,NA,NA,0,NA,NA,NA,0.00040290088638195,NA,NA,0,0,0.000389085523508296,NA,0,0.00108932461873638,0.000848896434634975,NA,0.000405952055269551
"303",303,NA,NA,NA,0.000907441016333938,NA,NA,1.35716515342752e-05,NA,NA,NA,0.000540906017579446,NA,NA,0,0,0.000727003724299781,NA,0.000903342366757001,0,0.0016750418760469,NA,0.000529700739172371
"304",304,NA,NA,NA,0.000892857142857143,NA,NA,2.71539902788715e-05,NA,NA,NA,0.000403063280935107,NA,NA,0,0,0.000484947485292053,NA,0.000898472596585804,0,0.00327868852459016,NA,0.00066502033561546
"305",305,NA,NA,NA,0,NA,NA,2.71433030685504e-05,NA,NA,NA,0,NA,NA,0,0.000375657400450789,0.000376931775348662,NA,0.000748502994011976,0.000287521564117309,0,NA,0.000201750781888587
"306",306,NA,NA,0.00099403578528827,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,0.000341180484476288,0.000740394357415634,NA,0.00146412884333821,0.000843407365757661,0,NA,0.000438314683627606
"307",307,NA,NA,0.000987166831194472,0.00123152709359606,NA,NA,1.3570546485907e-05,NA,NA,NA,0.000270416441319632,NA,NA,0,0.00135685210312076,0.00032973700176739,NA,0.00146305779078274,0.000841278743690409,0.000580046403712297,NA,0.000707365295566967
"308",308,NA,NA,0,0.00367647058823529,NA,NA,1.35733094443087e-05,NA,0,NA,0.000134264232008593,NA,NA,0,0.000634115409004439,0.000396830645908015,NA,0.00217864923747277,0.000837053571428571,0.000576701268742791,NA,0.000767968932931343
"309",309,NA,NA,0.000983284169124877,0.00794135613927917,NA,NA,0,NA,0.000945179584120983,NA,0.000538720538720539,NA,NA,0.00178677784395473,0.00156739811912226,0.00113546801319815,NA,0.000728332119446468,0.00139508928571429,0.00346020761245675,NA,0.00186198303864893
"310",310,NA,NA,0,0,NA,NA,1.35810517166449e-05,NA,0,NA,0.000273972602739726,NA,NA,0.000594530321046373,0,0.000570063521363809,NA,0,0.000278629144608526,0,NA,0.000157343331043189
"311",311,NA,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,0.000586854460093897,0,0.000218842324105482,0,0,0.000273448181569593,0,NA,8.99287471474143e-05
"312",312,NA,NA,0,0.000564334085778781,NA,NA,0,NA,0,NA,0.00058021467943139,NA,NA,0,0.000610687022900763,0.000451556458668473,0,0,0,0.000539374325782093,NA,0.000228847214380125
"313",313,NA,NA,0.000846023688663283,0.00335570469798658,NA,NA,0.000163412043467604,NA,0.0025974025974026,NA,0.00178306092124814,NA,NA,0,0.00120048019207683,0.00396439414036018,0,0,0.000965250965250965,0.00187441424554827,NA,0.00139584529100037
"314",314,NA,0,0,0.00242228502220428,NA,NA,8.22819528250137e-05,NA,0,NA,0.00163132137030995,NA,NA,0.000885347498893316,0.00149700598802395,0.00101793125048939,0.000985221674876847,0.00111172873818788,0.00104865771812081,0.000407497962510187,NA,0.000853021475110894
"315",315,NA,0.000871080139372822,0,0.001194743130227,NA,NA,2.75455534590329e-05,NA,0,NA,0.000328893274132544,NA,NA,0,0.00179533213644524,0.0012857346942015,0.00196463654223969,0.00164744645799012,0.000207210940737671,0.00201045436268597,NA,0.000871775171653199
"316",316,NA,0,0.00642201834862385,0.00197550375345713,NA,NA,0.0274567755282991,NA,0,NA,0.00117174422497489,NA,NA,0.00174596246180707,0.00296296296296296,0.00216729449403994,0,0.00109289617486339,0.00103476821192053,0.00279552715654952,NA,0.00375580410134603
"317",317,NA,0,0.000922509225092251,0.00315084679007483,NA,NA,0.0319614711033275,NA,0.00243506493506494,NA,0.00142323429994663,NA,NA,0.00306748466257669,0.00178762960314623,0.0024938100073033,0,0.00217155266015201,0.00165186867644022,0.00198807157057654,NA,0.0040810418102847
"318",318,NA,0.00173160173160173,0.003690036900369,0.00195848021934978,NA,NA,5e-04,NA,0,NA,0.000178380306814128,NA,NA,0.00174596246180707,0.00130975769482646,0.00123737603493768,0.00185528756957328,0.000540540540540541,0.00185375901132853,0.00474871388998813,NA,0.00164229972008741
"319",319,NA,0,0,0.00117096018735363,NA,NA,NA,NA,0.000681663258350375,NA,0.000179340028694405,NA,NA,0.000434971726837756,0.0021270130659374,0.00050067684091457,0.000867302688638335,0.00107874865156419,0.000616903146206046,0.00157977883096367,NA,0.000769779868788365
"320",320,NA,0,0,0.00153609831029186,NA,NA,NA,NA,0,NA,0.000181323662737987,NA,NA,0.000861697544161999,0.00207715133531157,0.000113387255272507,0,0.00106269925611052,0.000406917599186165,0.000782778864970646,NA,0.000585171152336938
"321",321,NA,0,0.00180831826401447,0.00266869996187571,NA,NA,NA,NA,0.00199600798403194,NA,0.00253968253968254,NA,NA,0.000866926744690074,0.000593295757935331,0.000824688571552585,0.00169061707523246,0.00263991552270327,0.00101337657073368,0.00116234017822549,NA,0.00148365576422313
"322",322,NA,0.00168776371308017,0,0.00342726580350343,NA,NA,NA,NA,0.00132362673726009,NA,0.000641573994867408,NA,NA,0.00173460537727667,0.00266272189349112,0.000985198564424949,0.00084530853761623,0.000547345374931582,0.000416406412658755,0.00156188988676298,NA,0.00131947552465612
"323",323,NA,0.000796178343949045,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,0.000423370025402202,0.000292568753657109,7.17703349282297e-05,0,0,0.000407996736026112,0,NA,0.000165990349496891
"324",324,NA,0.000758150113722517,0,0.000339904826648538,NA,NA,NA,NA,0.000645577792123951,NA,0.000981836033382425,NA,0,0.000420168067226891,0.0006000600060006,0.00116575996447208,0,0.000511247443762781,0.000589506779327962,0.000728066982162359,NA,0.000518482923756162
"325",325,NA,0.00347021399652979,0.00062111801242236,0.00304955527318933,0.00398009950248756,NA,NA,NA,0.00128287363694676,0.001,0.0134952766531714,0.000974658869395711,0,0,0.00320924261874198,0.0355607205113306,0,0.00157977883096367,0.00124397449852278,0.00114843525696239,NA,0.00441349672879152
"326",326,NA,0.000569151963574274,0.000607533414337789,0.00049825610363727,0,NA,NA,NA,0.00191204588910134,0.000983284169124877,0.00543847722637661,0,0.00229709035222052,0.000700770847932726,0.000317762948840165,0.00157251723720818,0.00081366965012205,0.00194099378881988,0.000911438553850828,0.000846262341325811,NA,0.00121307840540452
"327",327,NA,0,0.0017921146953405,0.00195646857422353,0.00287081339712919,NA,NA,NA,0.000627352572145546,0,0,0,0,0.000683293474547318,0.00249765844520762,0.00161792159303049,0.0016116035455278,0.00152788388082506,0.00179775280898876,0.00195203569436698,NA,0.0011834311675833
"328",328,NA,0.00110926234054354,0.000589622641509434,0.000966417008939357,0,NA,NA,NA,0,0,0.000632511068943707,0.000931966449207828,0.000751314800901578,0.000338753387533875,0,0.00011832919181162,0,0.00037821482602118,0.000594000594000594,0.000275254610514726,NA,0.000417852932495465
"329",329,NA,0,0,0.000240905805829921,0,NA,NA,NA,0,0.00173913043478261,0,0,0.000747384155455904,0,0.000852999715666761,0.000922509225092251,0.000813008130081301,0.00113421550094518,0.000445500445500445,0.000274649821477616,NA,0.000448143952176999
"330",330,NA,0.00215866162978953,0.00114810562571757,0.000943396226415094,0,NA,NA,NA,0.00178094390026714,0.000558971492453885,0.00151745068285281,0,0.000730994152046784,0.000670241286863271,0.000982318271119843,0.000756102829984878,0.00146270112140419,0,0.000588148801646817,0.000816993464052288,NA,0.000882189342788381
"331",331,NA,0.005863539445629,0.0118711136235161,0.0183654729109275,0.0118181818181818,NA,NA,NA,0.000882872277810477,0.000550357732526142,0.000503271263210871,0,0.00145666423889294,0.00298606502986065,0.00487884208814441,0.00511871052058375,0.000484730974309258,0.00887573964497041,0.00233304170312044,0.00831991411701557,NA,0.00526928233679371
"332",332,NA,0,0,0.000225428313796213,0.000895255147717099,NA,NA,NA,0.000577867668303958,0,0.00049800796812749,0,0,0.000977198697068404,0.000319846473692628,0.000433886538670138,0,0.000731261425959781,0.000723170378941279,0.000265604249667995,NA,0.000352970428871562
"333",333,0,0.000354609929078014,0,0,0,0.000680272108843537,0,NA,0,0,0,0,0,0,0.000318066157760814,0.000216052716862915,0,0.000492125984251968,0,0,0,0.000103056344839862
"334",334,0.002615518744551,0.00106194690265487,0.00171821305841924,0.00295246530853262,0.00114351057747284,0.00068073519400953,0,NA,0.000574877838459327,0,0.000499251123315027,0,0.00050761421319797,0.000479271507308891,0.0020697341187709,0.000975715524718127,0.000474833808167142,0.000739644970414201,0.000774443368828654,0.00105485232067511,0.00177462289263532,0.00100486257360654
"335",335,0,0.000352858151023289,0.000342114266164899,0.000441241359023386,0.00113830392714855,0,0.000859845227858985,NA,0,0,0.000497017892644135,0,0,0.00071360608943863,0,0.000216029379995679,0,0,0.00038587690526722,0.00139786825091735,0.000881834215167548,0.000361329783232484
"336",336,0,0.000351123595505618,0.00102006120367222,0.000584880830530779,0.000566893424036281,0.00134228187919463,0.00258175559380379,NA,0.00028137310073157,0.00153925089789636,0.000493583415597236,0.00571428571428571,0.00150602409638554,0.00118343195266272,0.000625293106143505,0.00161498708010336,0.000471253534401508,0.000733496332518337,0.0010552570990023,0.00080749354005168,0,0.00112363631982616
"337",337,0.000683060109289617,0.00027196083763938,0.000274273176083379,0.000569346390343885,0.000424088210347752,0.000513083632632119,0.000718907260963336,0,0,0.00048661800486618,0,0,0.000355113636363636,0.000379003221527383,0.000879765395894428,0.000103124677735382,0,0.000380589914367269,0.000226997578692494,0.00039714058776807,0.00126903553299492,0.000377719436548059
"338",338,0,0.000532339632685653,0.00107758620689655,0.000225022502250225,0.000416666666666667,0,0.000713775874375446,0.000796178343949045,0,0.000957395883197702,0,0,0.000344234079173838,0.000373412994772218,0.000288850375505488,0.000306091215182124,0,0.000560014933731566,0.000447494033412888,0.000260281103591879,0.000621890547263682,0.000377201637745475
"339",339,0.000656167979002625,0,0.000265111346765642,0.000442918835123464,0.000409165302782324,0.00148441365660564,0.00564174894217207,0,0.000782064650677789,0.000474608448030375,0,0,0.000671591672263264,0.000364232380258605,0.000143905597927759,0.000203811270763273,0.000442477876106195,0.000545950864422202,0.000436871996505024,0.000383043922369765,0,0.000635623082941715
