"","merged.pos","D75046-","D75054-","D75064-","D75066-","D75077-","D75079-","D75150-","D75173-","D75201-","D75211-","D75224-","D75239-","D75240-","D75251-","D75290-","D75292-","D75315-","D75327-","D75338-","D75366-","D75383R","mean"
"194",194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000764331210191083,NA,NA,NA,NA,0.495314591700134,0.141685309470544,NA,NA,NA,0.0115004011767852,0.162316158389414
"265",265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0203221809169765,NA,NA,NA,NA,0.0161257629332673,0.0037400654511454,NA,NA,NA,0,0.0100470023253473
"266",266,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.000771010023130301,NA,NA,NA,NA,0.000459427774785336,0,NA,NA,NA,0,0.000246087559583127
"267",267,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.00019040365575019,NA,NA,NA,NA,0.000560599218275535,0,NA,NA,NA,0,0.000150200574805145
"268",268,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0.00164921624402348,0,NA,NA,NA,0,0.000329843248804696
"269",269,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.000561167227833895,NA,NA,NA,NA,0.000248567083869458,0.00021505376344086,NA,NA,NA,0,0.000204957615028843
"270",270,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.00111524163568773,NA,NA,NA,NA,0.00370146330222376,0,NA,NA,NA,0,0.000963340987582298
"271",271,NA,NA,NA,NA,NA,NA,0.000819000819000819,NA,NA,NA,0.00145375249863711,NA,NA,NA,NA,0.00280962331281414,0.000214776632302405,NA,NA,NA,0,0.00105943065255089
"272",272,NA,NA,NA,NA,NA,NA,0.000807754442649435,NA,NA,NA,0.00287821550638604,NA,NA,NA,NA,0.00231079491345023,0.000214730513205927,NA,NA,NA,0,0.00124229907513833
"273",273,NA,NA,NA,NA,NA,NA,0.00158102766798419,NA,NA,NA,0.00196113389195935,NA,NA,NA,NA,0.0019544244843646,0,NA,NA,NA,0,0.00109931720886163
"274",274,NA,NA,NA,NA,NA,NA,0.00233644859813084,NA,NA,NA,0.00195173882185947,NA,NA,NA,NA,0.00303135165063326,0.000214270409256482,NA,NA,NA,0,0.00150676189597601
"275",275,NA,NA,NA,NA,NA,NA,0.00222882615156018,NA,NA,NA,0.00140894681225784,NA,NA,NA,NA,0.00224150891819859,0,NA,NA,NA,0,0.00117585637640332
"276",276,NA,NA,NA,NA,NA,NA,0.00147167034584253,NA,NA,NA,0.0417030186703891,NA,NA,NA,NA,0.00330853060728417,0,NA,NA,NA,0,0.00929664392470316
"277",277,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.00171144959780934,NA,NA,NA,NA,0.00142904841402337,0.000213174163291409,NA,NA,NA,0,0.000670734435024824
"278",278,NA,NA,NA,NA,NA,NA,0.000705218617771509,NA,NA,NA,0.000846740050804403,NA,NA,NA,NA,0.00105564572529459,0.000212901852246115,NA,NA,NA,0,0.000564101249223323
"279",279,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.00168236877523553,NA,NA,NA,NA,0.0032952806873014,0,NA,NA,NA,0.00021654395842356,0.0010388386841921
"280",280,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.00278597181252049,NA,NA,NA,NA,0.0015930317707062,0.000212720697723889,NA,NA,NA,0,0.000918344856190116
"281",281,NA,NA,NA,NA,NA,NA,0.000647249190938511,NA,NA,NA,0.00111287758346582,NA,NA,NA,NA,0.00182235758150682,0.000212359311955829,NA,NA,NA,0,0.000758968733573396
"282",282,NA,NA,NA,NA,NA,NA,0.0037243947858473,NA,NA,NA,0.0026570803376055,NA,NA,NA,NA,0.00267701451482182,0,NA,0,NA,0,0.00150974827304577
"283",283,NA,NA,NA,NA,NA,NA,0.00585480093676815,NA,NA,NA,0.000907578278626531,NA,NA,NA,NA,0.00118094428304873,0.000211640211640212,NA,0.00287631831255992,NA,0,0.00183854700377392
"284",284,NA,NA,NA,NA,NA,NA,0.0240223463687151,NA,NA,NA,0.00134529147982063,NA,NA,NA,NA,0.0018408648547241,0.000211505922165821,NA,0.000944287063267233,NA,0,0.00472738261478215
"285",285,NA,NA,NA,NA,NA,NA,0.531785899878746,NA,NA,NA,0.0336981566820276,NA,NA,NA,NA,0.0624251250851519,0.00253807106598985,NA,0.047887323943662,NA,0.000865239022279905,0.113199969279643
"286",286,NA,NA,NA,NA,NA,NA,0.00176025347650062,NA,NA,NA,0.0016832836980448,NA,NA,NA,0,0.0018897776215171,0,NA,0.000848176420695505,NA,0,0.000883070173822575
"287",287,NA,NA,NA,NA,NA,NA,4.05284915295453e-05,NA,NA,NA,0.00128733264675592,NA,NA,NA,0.00151400454201363,0.00179783163964438,0.000419903422212891,NA,0.00313479623824451,NA,0,0.00117062814005727
"288",288,NA,NA,NA,NA,NA,NA,1.3505300830576e-05,NA,NA,NA,0.000126871352448617,NA,NA,NA,0,0.00100181851839753,0.000209687565527364,NA,0,NA,0,0.00019312610531487
"289",289,NA,NA,NA,NA,NA,NA,2.700440171748e-05,NA,NA,NA,0.000757862826828344,NA,NA,NA,0.00149365197908887,0.00126129456664746,0.000419199329281073,NA,0.00218978102189781,NA,0,0.000878399160780148
"290",290,NA,NA,NA,NA,NA,NA,1.350183624973e-05,NA,NA,NA,0.00162744116174261,NA,NA,NA,0.00148148148148148,0.00140977953217008,0.000209511837418814,NA,0.000719424460431655,NA,0,0.000780162901356338
"291",291,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.00229801644895985,NA,NA,NA,0.00141743444365698,0.00139238183643291,0,NA,0,NA,0,0.000729690389864249
"292",292,NA,NA,NA,NA,NA,NA,6.74854906195168e-05,NA,NA,NA,0.00157042763952646,NA,NA,NA,0,0.00156545209176788,0,NA,0.00202839756592292,NA,0,0.000747394683976682
"293",293,NA,NA,NA,NA,NA,NA,1.34965516310583e-05,NA,NA,NA,0.00121787845573012,NA,NA,NA,0,0.00174755396381916,0.000638162093171666,NA,0.00196592398427261,NA,0.000216450216450216,0.000828495037867833
"294",294,NA,NA,NA,NA,NA,NA,9.44886141219983e-05,NA,NA,NA,0.00590728136637986,NA,NA,NA,0,0.00271539227140941,0.0235008103727715,NA,0.00584415584415584,NA,0.121212121212121,0.0227534642401371
"295",295,NA,NA,NA,NA,NA,NA,6.75885748273112e-05,NA,NA,NA,0.00105083409956653,NA,NA,NA,0.00281293952180028,0.00153929125188198,0.0327575938058368,NA,0.0026281208935611,NA,NA,0.00680939469124567
"296",296,NA,NA,NA,NA,NA,NA,0.000148833685122044,NA,NA,NA,0.00144092219020173,NA,NA,NA,0.000586510263929619,0.00253229253786823,NA,NA,0.000480538202787122,NA,NA,0.00103781937598175
"297",297,NA,NA,NA,NA,NA,NA,8.12589723448631e-05,NA,NA,NA,0.00187692720203781,NA,NA,NA,0.000576368876080692,0.00162850847782355,NA,NA,0.0056232427366448,NA,NA,0.00195726125298634
"298",298,NA,NA,NA,NA,NA,NA,5.4192464537806e-05,NA,NA,NA,0.000524383848977452,NA,NA,0,0.00226551880380607,0.00254382701976266,NA,0.000969932104752667,0.00155884645362432,0,NA,0.000989587586932622
"299",299,NA,NA,NA,NA,NA,NA,8.12964066988239e-05,NA,NA,NA,0.00198019801980198,NA,NA,0.00172711571675302,0.00223313979455114,0.00314091680814941,NA,0.00286532951289398,0.00383729854182655,0.00380228136882129,NA,0.00245844702118702
"300",300,NA,NA,NA,0.00479846449136276,NA,NA,5.42137648749017e-05,NA,NA,NA,0.000794912559618442,NA,NA,0.00329760923330585,0.00289017341040462,0.00251377028575653,NA,0.00277264325323475,0.00404858299595142,0.00709219858156028,NA,0.00314028539734106
"301",301,NA,NA,NA,0.00187265917602996,NA,NA,6.77745547211755e-05,NA,NA,NA,0.0014586924811033,NA,NA,0,0.000400320256204964,0.00137560105090963,NA,0.00182648401826484,0.00218340611353712,0.00170940170940171,NA,0.0012104821511303
"302",302,NA,NA,NA,0.00184672206832872,NA,NA,2.71326242674191e-05,NA,NA,NA,0.0013430029546065,NA,NA,0.00165016501650165,0.0016025641025641,0.00156889323995281,NA,0.00091324200913242,0.00290486564996369,0.000848896434634975,NA,0.00141172045555025
"303",303,NA,NA,NA,0.000907441016333938,NA,NA,1.35716515342752e-05,NA,NA,NA,0.00108181203515889,NA,NA,0,0,0.00160706086424162,NA,0.001806684733514,0.000358037952022914,0.00251256281407035,NA,0.000920796785208443
"304",304,NA,NA,NA,0.00357142857142857,NA,NA,4.07309854183072e-05,NA,NA,NA,0.00134354426978369,NA,NA,0.00160513643659711,0.000768049155145929,0.0015696984392348,NA,0.00179694519317161,0.0007097232079489,0.00573770491803279,NA,0.00190477346408463
"305",305,NA,NA,NA,0,NA,NA,5.42866061371008e-05,NA,NA,NA,0.000543404428746094,NA,NA,0.00244498777506112,0.00112697220135237,0.00168969416535607,NA,0.00374251497005988,0.00172512938470385,0.00120627261761158,NA,0.00139258468322534
"306",306,NA,NA,0.00099403578528827,0,NA,NA,0,NA,NA,NA,0.00187491629837954,NA,NA,0.000600600600600601,0.000341180484476288,0.00249395994076845,NA,0.00292825768667643,0.00112454315434355,0.00116076610562972,NA,0.00115182600561628
"307",307,NA,NA,0.000987166831194472,0.00123152709359606,NA,NA,2.7141092971814e-05,NA,NA,NA,0.00135208220659816,NA,NA,0,0.00135685210312076,0.00100240048537287,NA,0.00146305779078274,0.00140213123948402,0.00116009280742459,NA,0.000998245165054549
"308",308,NA,NA,0.00393700787401575,0.00551470588235294,NA,NA,8.14398566658523e-05,NA,0.00191754554170662,NA,0.00134264232008593,NA,NA,0.00119260584376863,0.000634115409004439,0.00160055027182899,NA,0.00580973129992738,0.00223214285714286,0.00173010380622837,NA,0.00236296281479343
"309",309,NA,NA,0.00196656833824975,0.00916310323762981,NA,NA,0,NA,0.000945179584120983,NA,0.000942760942760943,NA,NA,0.00178677784395473,0.00156739811912226,0.0019102579516157,NA,0.00145666423889294,0.001953125,0.00346020761245675,NA,0.00228654935170944
"310",310,NA,NA,0,0,NA,NA,1.35810517166449e-05,NA,0,NA,0.0010958904109589,NA,NA,0.000594530321046373,0.000626174076393237,0.00162875291818231,NA,0.000724112961622013,0.000557258289217052,0.000571755288736421,NA,0.000528368665261177
"311",311,NA,NA,0,0,NA,NA,1.35875103604767e-05,NA,0,NA,0.000551116009920088,NA,NA,0.000586854460093897,0.000612745098039216,0.00116259984681037,0.00099601593625498,0.000713266761768902,0.000820344544708778,0.000557413600891862,NA,0.000501161980737381
"312",312,NA,NA,0,0.000564334085778781,NA,NA,0,NA,0.000895255147717099,NA,0.00159559036843632,NA,NA,0.000579374275782155,0.000916030534351145,0.00136878051533881,0,0,0.00053835800807537,0.00107874865156419,NA,0.000628039298920322
"313",313,NA,NA,0.000846023688663283,0.00335570469798658,NA,NA,0.000299588746357273,NA,0.0025974025974026,NA,0.00208023774145617,NA,NA,0,0.00120048019207683,0.00474548294868394,0.0019723865877712,0.000630119722747322,0.00144787644787645,0.00234301780693533,NA,0.00179319343149641
"314",314,NA,0,0,0.00282599919257166,NA,NA,9.59956116291827e-05,NA,0,NA,0.00261011419249592,NA,NA,0.00132802124833997,0.00179640718562874,0.00164435048155978,0.00197044334975369,0.00277932184546971,0.00146812080536913,0.000814995925020375,NA,0.00133336691060294
"315",315,NA,0.00261324041811847,0,0.00199123855037834,NA,NA,6.88638836475822e-05,NA,0.00170502983802217,NA,0.000986679822397632,NA,NA,0.00131118881118881,0.00359066427289048,0.00244448324576581,0.00196463654223969,0.00439319055464031,0.000621632822213013,0.00241254523522316,NA,0.00185410723051734
"316",316,NA,0.0155844155844156,0.0220183486238532,0.0201501382852627,NA,NA,0.0490616225801685,NA,0.00920502092050209,NA,0.00535654502845665,NA,NA,0.0122217372326495,0.0144444444444444,0.0104236544713349,0.015,0.00382513661202186,0.0120033112582781,0.0111821086261981,NA,0.0154212679744297
"317",317,NA,0.000865051903114187,0.00738007380073801,0.00827097282394644,NA,NA,0.370840630472855,NA,0.00405844155844156,NA,0.00444760718733322,NA,NA,0.0035056967572305,0.00572041473006793,0.00457792265626392,0.00195503421309873,0.00488599348534202,0.00578154036754078,0.00397614314115308,NA,0.0327896556228558
"318",318,NA,0.00346320346320346,0.00738007380073801,0.00509204857030944,NA,NA,0.002,NA,0.00223380491437081,NA,0.00124866214769889,NA,NA,0.00305543430816237,0.00327439423706614,0.00243835865708307,0.00278293135435993,0.000540540540540541,0.0043254376930999,0.00593589236248516,NA,0.00336698323454752
"319",319,NA,0,0.000921658986175115,0.00273224043715847,NA,NA,NA,NA,0.000681663258350375,NA,0.000358680057388809,NA,NA,0.00217485863418878,0.00638103919781222,0.00100135368182914,0.002601908065915,0.00161812297734628,0.00143944067448077,0.0023696682464455,NA,0.00185671951809087
"320",320,NA,0.00169491525423729,0,0.00268817204301075,NA,NA,NA,NA,0.000668449197860963,NA,0.000543970988213962,NA,NA,0.002585092632486,0.0029673590504451,0.000604732028120039,0.00256629597946963,0.00106269925611052,0.00203458799593082,0.00273972602739726,NA,0.00167966670444019
"321",321,NA,0.00253378378378378,0.0054249547920434,0.00914982844071674,NA,NA,NA,NA,0.00798403193612774,NA,0.00846560846560847,NA,NA,0.00476809709579541,0.00385642242657965,0.00531707105343114,0.00507185122569738,0.00475184794086589,0.0054722334819619,0.00697404106935296,NA,0.0058141476426637
"322",322,NA,0.00421940928270042,0.00269541778975741,0.00456968773800457,NA,NA,NA,NA,0.00198544010589014,NA,0.000855431993156544,NA,NA,0.00303555941023417,0.00384615384615385,0.00121976965119279,0.00422654268808115,0.00109469074986316,0.00291484488861128,0.00234283483014447,NA,0.0027504819144825
"323",323,NA,0.000796178343949045,0,0,NA,NA,NA,NA,0,NA,0.00561676387988766,NA,NA,0.0012701100762066,0.000877706260971328,0.000311004784688995,0.000831255195344971,0.00053248136315229,0.00101999184006528,0,NA,0.000937957645355514
"324",324,NA,0.00758150113722517,0.00827129859387924,0.00271923861318831,NA,NA,NA,NA,0.00451904454486766,NA,0.00294550810014728,NA,0.0029585798816568,0.00378151260504202,0.0063006300630063,0.00255356944598646,0.00495867768595041,0.0081799591002045,0.00491255649439969,0.00364033491081179,NA,0.00487095470587428
"325",325,NA,0.00347021399652979,0.00124223602484472,0.00432020330368488,0.00398009950248756,NA,NA,NA,0.00192431045542014,0.003,0.0134952766531714,0.000974658869395711,0.000783699059561128,0.000715051841258491,0.00449293966623877,0.0377687391051714,0.00163532297628782,0.00197472353870458,0.00310993624630695,0.00172265288544358,NA,0.00528812900778168
"326",326,NA,0.00398406374501992,0.00486026731470231,0.00373692077727952,0.00485908649173955,NA,NA,NA,0.00254939451880178,0.00294985250737463,0.00951733514615908,0.00671140939597315,0.00612557427258806,0.00350385423966363,0.00476644423260248,0.00471755171162453,0.0048820179007323,0.00659937888198758,0.00744341485644843,0.00592383638928068,NA,0.0051956501488736
"327",327,NA,0.00280426247896803,0.0029868578255675,0.00464661286378088,0.00861244019138756,NA,NA,NA,0.00188205771643664,0.00382409177820268,0.00066711140760507,0.000944287063267233,0.000757575757575758,0.00444140758455757,0.00405869497346238,0.00385812072184194,0.0040290088638195,0.00381970970206264,0.00329588014981273,0.00418293363078639,NA,0.00342569079432091
"328",328,NA,0.00388241819190238,0.00648584905660377,0.00579850205363614,0.00665399239543726,NA,NA,NA,0.00392596747055524,0.005249343832021,0.00253004427577483,0.00372786579683131,0.00300525920360631,0.00169376693766938,0.00226500566251416,0.0011832919181162,0.00148367952522255,0.00491679273827534,0.00386100386100386,0.00495458298926507,NA,0.00385108536927717
"329",329,NA,0.00332042058660764,0.0047142015321155,0.00529992772825825,0.00856327307326356,NA,NA,NA,0.00450196961170512,0.00782608695652174,0.00258564964447317,0.00371747211895911,0.000747384155455904,0.002708192281652,0.00312766562411146,0.00289931470743279,0.0040650406504065,0.00415879017013232,0.00282150282150282,0.00357044767920901,NA,0.00403920870886293
"330",330,NA,0.00377765785213168,0.00401836969001148,0.00424528301886792,0.0018450184501845,NA,NA,NA,0.00504600771742357,0.00447177193963108,0.00556398583712696,0,0.00292397660818713,0.00167560321715818,0.00376555337262606,0.0073449989198531,0.00487567040468064,0.00261682242990654,0.00279370680782238,0.00354030501089325,NA,0.00365654570478153
"331",331,NA,0.00852878464818763,0.0124364047484454,0.019742883379247,0.0118181818181818,NA,NA,NA,0.00235432607416127,0.00110071546505228,0.00100654252642174,0.000920810313075506,0.00291332847778587,0.0033178500331785,0.00520409822735404,0.00555434545850577,0.000969461948618517,0.0122041420118343,0.0042286380869058,0.00885668276972625,NA,0.0063223247491676
"332",332,NA,0.00158646218931782,0.00333148250971682,0.00428313796212804,0.0035810205908684,NA,NA,NA,0.00577867668303958,0.00267236771779797,0.00298804780876494,0.00817438692098093,0.00143472022955524,0.00618892508143322,0.00511754357908204,0.00466428029070398,0.00143061516452074,0.00511882998171846,0.00578536303153023,0.00451527224435591,NA,0.00416569574909465
"333",333,0,0.00212765957446809,0.0017164435290079,0.00236686390532544,0.00286368843069874,0.00136054421768707,0.00172265288544358,NA,0.000575043128234618,0.00106044538706257,0.000992063492063492,0.000641848523748395,0.00152983171851096,0.00119875329657157,0.00174936386768448,0.00118828994274603,0.00188679245283019,0.00147637795275591,0.00222437137330754,0.00158506516379007,0.00178571428571429,0.00150259065638255
"334",334,0.00959023539668701,0.00530973451327434,0.00652920962199313,0.00664304694419841,0.0028587764436821,0.00408441116405718,0.00172413793103448,NA,0.00373670594998563,0.00158227848101266,0.00399400898652022,0.00127877237851662,0.00253807106598985,0.00311526479750779,0.00493551982168445,0.00314397224631396,0.00379867046533713,0.00493096646942801,0.00474346563407551,0.00439521800281294,0.0062111801242236,0.00425718232191675
